,val_loss,val_accuracy,val_recall_m,val_precision_m,val_f1_m,loss,accuracy,recall_m,precision_m,f1_m
35,1.5757697820663452,0.5468000173568726,0.24753907322883606,0.9216457605361938,0.38783976435661316,1.3807079535441646,0.6172913908958435,0.48207131028175354,0.8149223327636719,0.60429847240448
36,2.3179588317871094,0.5388000011444092,0.22050781548023224,0.9314187169075012,0.3537467420101166,1.4237340132779817,0.6080209612846375,0.4635416567325592,0.8020024299621582,0.585332453250885
37,1.7221282720565796,0.5482000112533569,0.25496095418930054,0.9107756614685059,0.39581000804901123,1.3343233894984696,0.6269649267196655,0.49138620495796204,0.8099380135536194,0.6100015640258789
38,2.082077741622925,0.5519999861717224,0.2508203387260437,0.9220147132873535,0.3911893665790558,1.3422587344004484,0.6268247961997986,0.49338942766189575,0.8082055449485779,0.6108698844909668
39,2.0407543182373047,0.4726000130176544,0.2303125113248825,0.8125894665718079,0.35627806186676025,1.2860607890436986,0.6458081603050232,0.5128205418586731,0.8201091885566711,0.629534900188446
40,1.7924041748046875,0.5472000241279602,0.2600390613079071,0.8984733819961548,0.40108442306518555,1.2501161392682638,0.6478365659713745,0.5175280570983887,0.8200705647468567,0.6331591010093689
41,1.7866716384887695,0.5558000206947327,0.25035154819488525,0.908501148223877,0.3900375962257385,1.2807639691676886,0.6414752006530762,0.5112179517745972,0.8142832517623901,0.6264094114303589
42,2.0696558952331543,0.527400016784668,0.2573828101158142,0.8971408009529114,0.39787352085113525,1.2288220178302671,0.6559205055236816,0.5329527258872986,0.8181787729263306,0.6436980366706848
43,1.6114782094955444,0.5353999733924866,0.25035154819488525,0.8849737048149109,0.3869311809539795,1.2463655030712972,0.6538693904876709,0.5244390964508057,0.8206849694252014,0.6382796764373779
44,1.508127212524414,0.5558000206947327,0.27980467677116394,0.8843612670898438,0.42213812470436096,1.1952329029819746,0.6610237956047058,0.5378605723381042,0.8220183253288269,0.6486874222755432
